
  411.0570 -1.080 27.00    8460.783  2.5 (3F)4s a2F   32781.672  2.5 4Fsp3P z2F  5.99 -6.26 -7.83FMW  0 0 59-1.345 59 0.000  323   96F6 -5 0     862  862     0

  412.1301 -0.320 27.00    7442.399  3.5 (3F)4s a2F   31699.638  4.5 4Fsp3P z2G  7.06 -6.24 -7.83FMW  0 0 59-0.673 59 0.000  158  260F7 -8 0    1147 1115     0
  412.1308 -0.320 27.00    7442.399  3.5 (3F)4s a2F   31699.638  4.5 4Fsp3P z2G  7.06 -6.24 -7.83FMW  0 0 59-0.778 59 0.000   69  128F6 -7 0    1147 1115     0
  412.1314 -0.320 27.00    7442.399  3.5 (3F)4s a2F   31699.638  4.5 4Fsp3P z2G  7.06 -6.24 -7.83FMW  0 0 59-0.894 59 0.000   -8   12F5 -6 0    1147 1115     0
  412.1320 -0.320 27.00    7442.399  3.5 (3F)4s a2F   31699.638  4.5 4Fsp3P z2G  7.06 -6.24 -7.83FMW  0 0 59-1.023 59 0.000  -74  -87F4 -5 0    1147 1115     0
  412.1323 -0.320 27.00    7442.399  3.5 (3F)4s a2F   31699.638  4.5 4Fsp3P z2G  7.06 -6.24 -7.83FMW  0 0 59-1.681 59 0.000  158  128F7 -7 0    1147 1115     0
  412.1325 -0.320 27.00    7442.399  3.5 (3F)4s a2F   31699.638  4.5 4Fsp3P z2G  7.06 -6.24 -7.83FMW  0 0 59-1.169 59 0.000 -127 -169F3 -4 0    1147 1115     0
  412.1328 -0.320 27.00    7442.399  3.5 (3F)4s a2F   31699.638  4.5 4Fsp3P z2G  7.06 -6.24 -7.83FMW  0 0 59-1.470 59 0.000   69   12F6 -6 0    1147 1115     0
  412.1330 -0.320 27.00    7442.399  3.5 (3F)4s a2F   31699.638  4.5 4Fsp3P z2G  7.06 -6.24 -7.83FMW  0 0 59-1.339 59 0.000 -167 -235F2 -3 0    1147 1115     0
  412.1331 -0.320 27.00    7442.399  3.5 (3F)4s a2F   31699.638  4.5 4Fsp3P z2G  7.06 -6.24 -7.83FMW  0 0 59-1.397 59 0.000   -8  -87F5 -5 0    1147 1115     0
  412.1333 -0.320 27.00    7442.399  3.5 (3F)4s a2F   31699.638  4.5 4Fsp3P z2G  7.06 -6.24 -7.83FMW  0 0 59-1.543 59 0.000 -194 -285F1 -2 0    1147 1115     0
  412.1334 -0.320 27.00    7442.399  3.5 (3F)4s a2F   31699.638  4.5 4Fsp3P z2G  7.06 -6.24 -7.83FMW  0 0 59-1.391 59 0.000  -74 -169F4 -4 0    1147 1115     0
  412.1336 -0.320 27.00    7442.399  3.5 (3F)4s a2F   31699.638  4.5 4Fsp3P z2G  7.06 -6.24 -7.83FMW  0 0 59-1.438 59 0.000 -127 -235F3 -3 0    1147 1115     0
  412.1337 -0.320 27.00    7442.399  3.5 (3F)4s a2F   31699.638  4.5 4Fsp3P z2G  7.06 -6.24 -7.83FMW  0 0 59-1.806 59 0.000 -208 -318F0 -1 0    1147 1115     0
  412.1338 -0.320 27.00    7442.399  3.5 (3F)4s a2F   31699.638  4.5 4Fsp3P z2G  7.06 -6.24 -7.83FMW  0 0 59-1.543 59 0.000 -167 -285F2 -2 0    1147 1115     0
